handle,item_code,name,page,status,list_eur,eur_fob,cbm,cbm_method,landed_thb,landed_thb_raw,logistics_pct,logistics_clamp,retail_thb,retail_usd,retail_eur,freight_thb,duty_thb,vat_thb,remarks
berliner-95-130-220,95.130.220,Geoball.20,333,active,54359.0,46205.15,0.0,flat_uplift,2419458.52,2419458.52,0.35,floored,4032430.87,122020.35,103961.59,0.0,0.0,0.0,
berliner-95-130-204,95.130.204,Geoball.04,334,active,49787.0,42318.95,0.0,flat_uplift,2215963.89,2215963.89,0.35,floored,3693273.15,111757.52,95217.64,0.0,0.0,0.0,
berliner-95-130-304,95.130.304,Geodom.04,335,active,357806.0,304135.1,0.0,flat_uplift,15925546.37,15925546.37,0.35,floored,26542577.28,803171.74,684303.97,0.0,0.0,0.0,
berliner-fort,,Fort,336,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-loop-rope-7,,Loop Rope,336,name_only_active,314.0,266.9,0.0,flat_uplift,18634.39,13975.79,0.8,floored,31057.32,939.79,800.7,0.0,0.0,0.0,
berliner-hammock-4,,Hammock,336,name_only_active,1335.0,1134.75,0.0,flat_uplift,70422.95,59419.36,0.6,floored,117371.58,3551.63,3026.0,0.0,0.0,0.0,
berliner-hdpe-panels-3,,HDPE Panels,336,name_only_active,806.0,685.1,0.0,flat_uplift,42517.53,35874.16,0.6,floored,70862.55,2144.28,1826.93,0.0,0.0,0.0,
berliner-climbing-rope-5,,Climbing Rope,336,name_only_active,250.0,212.5,0.0,flat_uplift,14836.3,11127.22,0.8,floored,24727.17,748.24,637.5,0.0,0.0,0.0,
berliner-net-sack-3,,Net Sack,336,name_only_active,1768.0,1502.8,0.0,flat_uplift,93264.25,78691.71,0.6,floored,155440.42,4703.59,4007.47,0.0,0.0,0.0,
berliner-rope-ladder-3,,Rope Ladder,336,name_only_active,307.0,260.95,0.0,flat_uplift,18218.97,13664.23,0.8,floored,30364.95,918.84,782.85,0.0,0.0,0.0,
berliner-net-funnel-3,,Net Funnel,336,name_only_active,2675.0,2273.75,0.0,flat_uplift,127880.62,119061.27,0.45,floored,213134.37,6449.39,5494.9,0.0,0.0,0.0,
berliner-intermediate-floor-net,,Intermediate Floor Net,336,name_only_on_request,,,0.0,n/a,,,,,,,,,,,Price depends on individual project
berliner-90-293-790,90.293.790,Fairview.05,344,active,123547.0,105014.95,0.0,flat_uplift,5498939.31,5498939.31,0.35,,9164898.85,277327.55,236283.64,0.0,0.0,0.0,
berliner-90-180-757,90.180.757,Köln,345,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-90-180-519,90.180.519,Den Haag,346,active,127313.0,108216.05,0.0,flat_uplift,5666559.77,5666559.77,0.35,floored,9444266.28,285781.13,243486.11,0.0,0.0,0.0,
berliner-95-190-474,95.190.474,Genk,347,on_request,,,0.0,n/a,,,,,,,,,,,Upon request
berliner-90-293-368,90.293.368,Orlando,348,active,97210.0,82628.5,0.0,flat_uplift,4326708.78,4326708.78,0.35,floored,7211181.3,218208.54,185914.12,0.0,0.0,0.0,Price with stainless steel slide
berliner-90-293-617,90.293.617,Livermore,349,active,193258.0,164269.3,0.0,flat_uplift,8601698.24,8601698.24,0.35,floored,14336163.73,433808.73,369605.92,0.0,0.0,0.0,Price with stainless steel slides
berliner-90-180-708,90.180.708,Fair Oaks,350,active,42600.0,36210.0,0.0,flat_uplift,1896078.53,1896078.53,0.35,floored,3160130.88,95624.77,81472.5,0.0,0.0,0.0,
berliner-90-136-124,90.136.124,Silver Lake,350,active,46781.0,39763.85,0.0,flat_uplift,2082170.18,2082170.18,0.35,floored,3470283.63,105009.91,89468.66,0.0,0.0,0.0,Price with Fast Lane Slide
berliner-90-293-277,90.293.277,Luxemburg,351,active,148141.0,125919.85,0.0,flat_uplift,6593590.84,6593590.84,0.35,floored,10989318.07,332534.01,283319.66,0.0,0.0,0.0,
berliner-90-180-525,90.180.525,Folsom,352,active,51672.0,43921.2,0.0,flat_uplift,2299863.14,2299863.14,0.35,floored,3833105.23,115988.8,98822.7,0.0,0.0,0.0,Price with stainless steel slide
berliner-90-293-032,90.293.032,Celle,352,active,37780.0,32113.0,0.0,flat_uplift,1681545.7,1681545.7,0.35,floored,2802576.17,84805.25,72254.25,0.0,0.0,0.0,
berliner-95-190-338,95.190.338,Bobbejaanland,353,active,43209.0,36727.65,0.0,flat_uplift,1923184.44,1923184.44,0.35,floored,3205307.4,96991.8,82637.21,0.0,0.0,0.0,
berliner-90-293-480,90.293.480,Monheim,355,active,128435.0,109169.75,0.0,flat_uplift,5716498.74,5716498.74,0.35,floored,9527497.9,288299.7,245631.94,0.0,0.0,0.0,
berliner-90-180-620,90.180.620,Sacramento.01,356,active,24445.0,20778.25,0.0,flat_uplift,1088019.71,1088019.71,0.35,floored,1813366.18,54872.01,46751.06,0.0,0.0,0.0,
berliner-90-293-254,90.293.254,Offenbach,356,active,45628.0,38783.8,0.0,flat_uplift,2030851.44,2030851.44,0.35,,3384752.4,102421.76,87263.55,0.0,0.0,0.0,
berliner-90-180-647,90.180.647,Dublin,357,active,90759.0,77145.15,0.0,flat_uplift,4039581.96,4039581.96,0.35,floored,6732636.6,203727.9,173576.59,0.0,0.0,0.0,
berliner-90-180-764,90.180.764,Springfield.05,358,active,51544.0,43812.4,0.0,flat_uplift,2294166.01,2294166.01,0.35,,3823610.02,115701.48,98577.9,0.0,0.0,0.0,
berliner-90-180-766,90.180.766,Fairview.06,359,active,116117.0,98699.45,0.0,flat_uplift,5168238.29,5168238.29,0.35,,8613730.48,260649.33,222073.76,0.0,0.0,0.0,
berliner-90-180-767,90.180.767,Franklin.04,360,active,156124.0,132705.4,0.0,flat_uplift,6948905.28,6948905.28,0.35,,11581508.8,350453.56,298587.15,0.0,0.0,0.0,
berliner-90-180-765,90.180.765,Riverside.05,361,active,62379.0,53022.15,0.0,flat_uplift,2776419.78,2776419.78,0.35,floored,4627366.3,140022.95,119299.84,0.0,0.0,0.0,
berliner-90-180-329,90.180.329,Grandview,362,active,182913.0,155476.05,0.0,flat_uplift,8141253.82,8141253.82,0.35,,13568756.37,410587.17,349821.11,0.0,0.0,0.0,
berliner-90-180-673,90.180.673,Sacramento.02,362,active,37213.0,31631.05,0.0,flat_uplift,1656309.17,1656309.17,0.35,,2760515.28,83532.5,71169.86,0.0,0.0,0.0,
berliner-90-180-486,90.180.486,Landsberger Allee,363,active,184293.0,156649.05,0.0,flat_uplift,8202676.08,8202676.08,0.35,floored,13671126.8,413684.87,352460.36,0.0,0.0,0.0,
berliner-90-141-273,90.141.273,Greensboro,364,active,387133.0,329063.05,0.0,flat_uplift,17230858.47,17230858.47,0.35,,28718097.45,869002.44,740391.86,0.0,0.0,0.0,
berliner-90-180-313,90.180.313,South Jordan,366,active,54951.0,46708.35,0.0,flat_uplift,2445807.78,2445807.78,0.35,floored,4076346.3,123349.22,105093.79,0.0,0.0,0.0,
berliner-90-180-291,90.180.291,Arlington,366,active,112184.0,95356.4,0.0,flat_uplift,4993184.84,4993184.84,0.35,,8321974.73,251820.87,214551.9,0.0,0.0,0.0,Price with stainless steel slide
berliner-98-140-094,98.140.094,Mountain House,367,active,42248.0,35910.8,0.0,flat_uplift,1880411.41,1880411.41,0.35,,3134019.02,94834.63,80799.3,0.0,0.0,0.0,Price with stainless steel slide
berliner-90-150-350-003,90.150.350.003,Warneburg,367,active,72445.0,61578.25,0.0,flat_uplift,3224446.23,3224446.23,0.35,,5374077.05,162618.23,138551.06,0.0,0.0,0.0,
berliner-90-180-358,90.180.358,Vancouver.01,368,active,44786.0,38068.1,0.0,flat_uplift,1993374.96,1993374.96,0.35,,3322291.6,100531.71,85653.23,0.0,0.0,0.0,
berliner-90-136-097,90.136.097,Boston,368,active,30681.0,26078.85,0.0,flat_uplift,1365577.12,1365577.12,0.35,floored,2275961.87,68870.04,58677.41,0.0,0.0,0.0,
berliner-90-180-596,90.180.596,Regensburg,369,active,59027.0,50172.95,0.0,flat_uplift,2627226.0,2627226.0,0.35,,4378710.0,132498.67,112889.14,0.0,0.0,0.0,
berliner-95-190-413,95.190.413,Bad Schwalbach,370,active,152233.0,129398.05,0.0,flat_uplift,6775721.2,6775721.2,0.35,floored,11292868.67,341719.38,291145.61,0.0,0.0,0.0,
berliner-90-180-311,90.180.311,Walldorf,371,active,99641.0,84694.85,0.0,flat_uplift,4434909.89,4434909.89,0.35,,7391516.48,223665.44,190563.41,0.0,0.0,0.0,
berliner-90-180-761,90.180.761,Berlin.11,372,active,151047.0,128389.95,0.0,flat_uplift,6722933.67,6722933.67,0.35,,11204889.45,339057.15,288877.39,0.0,0.0,0.0,
berliner-replacement-net-for-merkur,,Replacement net for Merkur,,name_only_active,8098.0,6883.3,0.0,flat_uplift,387131.69,360432.96,0.45,floored,645219.48,19524.18,16634.64,0.0,0.0,0.0,
berliner-replacement-net-for-saturn,,Replacement net for Saturn,,name_only_active,9643.0,8196.55,0.0,flat_uplift,460991.72,429199.19,0.45,floored,768319.53,23249.16,19808.33,0.0,0.0,0.0,
berliner-95-191-107,95.191.107,WaggaWagga.01,,active,129032.0,109677.2,0.0,flat_uplift,5743070.55,5743070.55,0.35,,9571784.25,289639.8,246773.7,0.0,0.0,0.0,
berliner-95-191-161,95.191.161,WaggaWagga.02,,active,65111.0,55344.35,0.0,flat_uplift,2898018.06,2898018.06,0.35,floored,4830030.1,146155.5,124524.79,0.0,0.0,0.0,
berliner-95-191-162,95.191.162,WaggaWagga.03,,active,121993.0,103694.05,0.0,flat_uplift,5429772.5,5429772.5,0.35,,9049620.83,273839.26,233311.61,0.0,0.0,0.0,
berliner-95-191-112,95.191.112,LaGrange,,active,258065.0,219355.25,0.0,flat_uplift,11486185.6,11486185.6,0.35,floored,19143642.67,579281.84,493549.31,0.0,0.0,0.0,
berliner-90-260-307,90.260.307,Fireball2.2,,active,4844.0,4117.4,0.0,flat_uplift,231571.49,215601.04,0.45,floored,385952.48,11678.83,9950.38,0.0,0.0,0.0,
berliner-90-340-071,90.340.071,Palmetto Basket,,active,2039.0,1733.15,0.0,flat_uplift,107559.84,90753.62,0.6,floored,179266.4,5424.56,4621.73,0.0,0.0,0.0,
berliner-vll-002-001,VLL.002.001,Villago Beach L,,active,304305.0,258659.25,0.0,flat_uplift,13544276.48,13544276.48,0.35,,22573794.13,683077.36,581983.31,0.0,0.0,0.0,
berliner-vlm-002-001,VLM.002.001,Villago Beach M.01,,active,155436.0,132120.6,0.0,flat_uplift,6918283.17,6918283.17,0.35,,11530471.95,348909.2,297271.35,0.0,0.0,0.0,
berliner-vlm-002-002,VLM.002.002,Villago Beach M.02,,active,152746.0,129834.1,0.0,flat_uplift,6798554.26,6798554.26,0.35,floored,11330923.77,342870.92,292126.72,0.0,0.0,0.0,
berliner-vlm-002-003,VLM.002.003,Villago Beach M.03,,active,141777.0,120510.45,0.0,flat_uplift,6310336.29,6310336.29,0.35,floored,10517227.15,318248.66,271148.51,0.0,0.0,0.0,
berliner-vlm-006-002,VLM.006.002,Villago Candy M.02,,active,160342.0,136290.7,0.0,flat_uplift,7136643.76,7136643.76,0.35,,11894406.27,359921.76,306654.08,0.0,0.0,0.0,
berliner-vlm-006-001,VLM.006.001,Villago Candy M,,active,158274.0,134532.9,0.0,flat_uplift,7044599.38,7044599.38,0.35,floored,11740998.97,355279.69,302699.02,0.0,0.0,0.0,
berliner-vlm-005-002,VLM.005.002,Villago Classic M.02,,active,145871.0,123990.35,0.0,flat_uplift,6492555.67,6492555.67,0.35,floored,10820926.12,327438.52,278978.29,0.0,0.0,0.0,
berliner-vlm-005-001,VLM.005.001,Villago Classic M,,active,139925.0,118936.25,0.0,flat_uplift,6227905.84,6227905.84,0.35,,10379843.07,314091.45,267606.56,0.0,0.0,0.0,
berliner-vll-004-001,VLL.004.001,Villago Green L,,active,261644.0,222397.4,0.0,flat_uplift,11645482.9,11645482.9,0.35,floored,19409138.17,587315.66,500394.15,0.0,0.0,0.0,
berliner-vlm-004-001,VLM.004.001,Villago Green M,,active,137538.0,116907.3,0.0,flat_uplift,6121663.13,6121663.13,0.35,,10202771.88,308733.32,263041.42,0.0,0.0,0.0,
berliner-vll-003-002,VLL.003.002,Villago Home L.02,,active,276613.0,235121.05,0.0,flat_uplift,12311736.41,12311736.41,0.35,floored,20519560.68,620916.77,529022.36,0.0,0.0,0.0,
berliner-vlm-003-001,VLM.003.001,Villago Home M,,active,144157.0,122533.45,0.0,flat_uplift,6416267.44,6416267.44,0.35,floored,10693779.07,323591.08,275700.26,0.0,0.0,0.0,
berliner-vll-001-001,VLL.001.001,Villago LaGrange L,,active,258065.0,219355.25,0.0,flat_uplift,11486185.6,11486185.6,0.35,floored,19143642.67,579281.84,493549.31,0.0,0.0,0.0,
berliner-vlm-001-001,VLM.001.001,Villago LaGrange M,,active,136295.0,115850.75,0.0,flat_uplift,6066338.58,6066338.58,0.35,floored,10110564.3,305943.14,260664.19,0.0,0.0,0.0,
berliner-90-295-019,90.295.019,DNA Tower L.04.01,,active,94385.0,80227.25,0.0,flat_uplift,4200971.18,4200971.18,0.35,floored,7001618.63,211867.23,180511.31,0.0,0.0,0.0,
berliner-90-180-716,90.180.716,Donauwörth,,active,51245.0,43558.25,0.0,flat_uplift,2280857.85,2280857.85,0.35,floored,3801429.75,115030.31,98006.06,0.0,0.0,0.0,
berliner-90-180-608,90.180.608,Fairview.01,,active,24720.0,21012.0,0.0,flat_uplift,1100259.66,1100259.66,0.35,,1833766.1,55489.3,47277.0,0.0,0.0,0.0,
berliner-90-293-145,90.293.145,Greenville Combi.145,,active,62355.0,53001.75,0.0,flat_uplift,2775351.57,2775351.57,0.35,floored,4625585.95,139969.07,119253.94,0.0,0.0,0.0,
berliner-90-293-562,90.293.562,Greenville Combi.562,,active,123500.0,104975.0,0.0,flat_uplift,5496847.39,5496847.39,0.35,floored,9161412.32,277222.04,236193.75,0.0,0.0,0.0,
berliner-90-293-859,90.293.859,Greenville Combi.859,,active,114404.0,97243.4,0.0,flat_uplift,5091994.57,5091994.57,0.35,,8486657.62,256804.14,218797.65,0.0,0.0,0.0,
berliner-90-293-956,90.293.956,Greenville Combi.956,,active,58964.0,50119.4,0.0,flat_uplift,2624421.94,2624421.94,0.35,,4374036.57,132357.25,112768.65,0.0,0.0,0.0,
berliner-90-340-170,90.340.170,Gunzenhausen,,active,13557.0,11523.45,0.0,flat_uplift,603406.96,603406.96,0.35,floored,1005678.27,30431.57,25927.76,0.0,0.0,0.0,
berliner-90-141-455,90.141.455,Nürnberg,,active,152629.0,129734.65,0.0,flat_uplift,6793346.72,6793346.72,0.35,floored,11322244.53,342608.29,291902.96,0.0,0.0,0.0,
berliner-90-180-783,90.180.783,Nürnberg.02,,active,224244.0,190607.4,0.0,flat_uplift,9980850.58,9980850.58,0.35,,16634750.97,503363.4,428866.65,0.0,0.0,0.0,
berliner-90-180-544,90.180.544,Nürnberg.03,,active,135071.0,114810.35,0.0,flat_uplift,6011859.71,6011859.71,0.35,,10019766.18,303195.62,258323.29,0.0,0.0,0.0,
berliner-90-136-222,90.136.222,Spaceball L.07,,active,31514.0,26786.9,0.0,flat_uplift,1402653.03,1402653.03,0.35,,2337755.05,70739.88,60270.53,0.0,0.0,0.0,
berliner-95-173-417,95.173.417,Terrano.3417,,active,11695.0,9940.75,0.0,flat_uplift,559089.3,520531.42,0.45,floored,931815.5,28196.5,24023.48,0.0,0.0,0.0,
berliner-93-180-232,93.180.232,Terranova.232,,active,84240.0,71604.0,0.0,flat_uplift,3749428.54,3749428.54,0.35,,6249047.57,189094.62,161109.0,0.0,0.0,0.0,
berliner-96-180-231,96.180.231,Terranova.231,,active,9934.0,8443.9,0.0,flat_uplift,474903.22,442151.27,0.45,floored,791505.37,23950.75,20406.09,0.0,0.0,0.0,
berliner-90-224-101-2,90.224.101.2,Woodville Combi.012,,active,42213.0,35881.05,0.0,flat_uplift,1878853.59,1878853.59,0.35,floored,3131422.65,94756.07,80732.36,0.0,0.0,0.0,
berliner-98-101-010,98.101.010,Replacement net for Mini Mars,,active,2892.0,2458.2,0.0,flat_uplift,138254.49,128719.7,0.45,floored,230424.15,6972.58,5940.65,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-010,90.101.010,Replacement net for Mars,,active,3462.0,2942.7,0.0,flat_uplift,165503.82,154089.76,0.45,floored,275839.7,8346.84,7111.53,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-015,90.101.015,Replacement net for Maxi Mars,,active,3826.0,3252.1,0.0,flat_uplift,182905.14,170291.0,0.45,floored,304841.9,9224.44,7859.24,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-020,90.101.020,Replacement net for Venus,,active,5813.0,4941.05,0.0,flat_uplift,277895.35,258730.15,0.45,floored,463158.92,14015.07,11940.87,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-040,90.101.040,Replacement net for Jupiter,,active,10195.0,8665.75,0.0,flat_uplift,487380.54,453768.09,0.45,floored,812300.9,24580.02,20942.23,0.0,0.0,0.0,Incl. all fixings to structure
berliner-98-101-040,98.101.040,Replacement net for Mini Jupiter,,active,9375.0,7968.75,0.0,flat_uplift,448179.75,417270.8,0.45,floored,746966.25,22603.01,19257.81,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-110,90.101.110,Replacement net for Neptun,,active,11320.0,9622.0,0.0,flat_uplift,541162.11,503840.59,0.45,floored,901936.85,27292.38,23253.17,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-031,90.101.031,Replacement net for Spaceball S,,active,8295.0,7050.75,0.0,flat_uplift,396549.44,369201.21,0.45,floored,660915.73,19999.14,17039.31,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-041,90.101.041,Replacement net for Spaceball M,,active,10195.0,8665.75,0.0,flat_uplift,487380.54,453768.09,0.45,floored,812300.9,24580.02,20942.23,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-111,90.101.111,Replacement net for Spaceball L,,active,11363.0,9658.55,0.0,flat_uplift,543217.76,505754.47,0.45,floored,905362.93,27396.06,23341.5,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-601,90.101.601,Replacement net for Spaceball XL,,active,12094.0,10279.9,0.0,flat_uplift,538290.46,538290.46,0.35,floored,897150.77,27147.56,23129.77,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-075,90.101.075,Replacement net for Uranus,,active,11609.0,9867.65,0.0,flat_uplift,554978.0,516703.65,0.45,floored,924963.33,27989.16,23846.82,0.0,0.0,0.0,Incl. all fixings to structure
berliner-92-112-001,92.112.001,Replacement net for Cosmo,,active,8982.0,7634.7,0.0,flat_uplift,429392.06,399778.81,0.45,floored,715653.43,21655.49,18450.53,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-045,90.101.045,Replacement net for Pluto,,active,10195.0,8665.75,0.0,flat_uplift,487380.54,453768.09,0.45,floored,812300.9,24580.02,20942.23,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-115,90.101.115,Replacement net for Phoenix,,active,11320.0,9622.0,0.0,flat_uplift,541162.11,503840.59,0.45,floored,901936.85,27292.38,23253.17,0.0,0.0,0.0,Incl. all fixings to structure
berliner-90-101-145,90.101.145,Replacement net for Pegasus,,active,12094.0,10279.9,0.0,flat_uplift,538290.46,538290.46,0.35,floored,897150.77,27147.56,23129.77,0.0,0.0,0.0,Incl. all fixings to structure
